,date,customer_id,order_id,product,quantity,price,revenue,category,cluster_km
4512,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,"базилик застольный 0,3 г 4660010775419",1,11.0,11.0,Товары для сада,3
4513,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,"базилик смесь зеленого и фиолетового 0,4 г 4660010775433",1,11.0,11.0,Товары для сада,3
4514,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,петрушка итальянский гигант 2 г 4660010776553,1,10.0,10.0,Товары для сада,3
4515,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,"рассада зелени для кухни базилик арарат, кассета по 6шт",1,169.0,169.0,Товары для сада,3
4516,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,"рассада зелени для кухни базилик тонус, кассета по 6шт",1,169.0,169.0,Товары для сада,3
4517,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,рассада зелени для кухни мяты в горшке диам. 9 см,1,120.0,120.0,Товары для сада,3
4518,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,рассада зелени для кухни розмарин блю лагун диам. 9 см,1,120.0,120.0,Товары для сада,3
4519,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,рассада зелени для кухни тимьяна в горшке диам. 9 см,1,37.0,37.0,Товары для сада,3
4520,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,рассада зелени для кухни шалфея в горшке диам. 9 см,1,37.0,37.0,Товары для сада,3
4521,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,рассада пряной травы эвкалипт сильвердроп в горшке d-9 см,2,52.0,104.0,Товары для сада,3
4522,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,"салат рукола дикая оливетта 0,3 г 4660010776898",1,14.0,14.0,Товары для сада,3
4523,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,салат рукола сицилия 1 г 4660010772852,1,14.0,14.0,Товары для сада,3
4524,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,"томат балконное чудо 0,1 г 4660010772531",1,10.0,10.0,Товары для сада,3
4525,2019-09-21 02:01:00,6718a7fc-75c2-4b8a-820d-b2960be23ca7,14932,"укроп обильнолистный 3,0 г 4660010772562",1,10.0,10.0,Другие товары,3
4526,2019-09-22 01:00:00,52fc46eb-b5d4-49d4-9962-8b623eb44bb7,72718,муляж перец чили красный 15 см,5,52.0,260.0,Товары для сада,1
4527,2019-09-22 01:00:00,2c3df3b4-6dbc-49e3-809e-fe6f44c73921,72719,"стремянка металлическая 5 ступеней, см5, ника",1,638.0,638.0,Хозяйственные товары,0
4528,2019-09-22 01:05:00,d585a290-3a73-4c65-9b08-28835606e184,14933,рассада зелени для кухни розмарин блю лагун диам. 9 см,1,120.0,120.0,Товары для сада,1
4529,2019-09-22 01:05:00,d585a290-3a73-4c65-9b08-28835606e184,14933,рассада зелени для кухни розмарин оффициналис мисс джесоп диам. 9 см,1,120.0,120.0,Товары для сада,1
4530,2019-09-22 01:05:00,89026844-d7a7-4610-9dd6-5fb396c16750,72722,вакуумный пакет eva для хранения вещей 50х85 см evec0085,10,121.0,1210.0,Другие товары,3
4531,2019-09-22 01:06:00,0fa91725-559a-4cc8-877c-9636d6822abf,72720,блюдо pasabahce серия конья диаметр 354 мм 54372b,1,262.0,262.0,Другие товары,3
4532,2019-09-22 02:01:00,f34611ba-b488-4a88-8d6b-f59a05970fc1,72717,муляж желудь 2 шт,1,22.0,22.0,Хозяйственные товары,0
4533,2019-09-23 01:01:00,317c2f9e-748a-4e3e-88f7-a93dde8d7467,72726,карниз для ванной комнаты виолет раздвижной 280 см с кольцами белый 2810/6,1,224.0,224.0,Хозяйственные товары,0
4534,2019-09-23 01:01:00,78163435-1137-4a9e-af2e-f7e02135c2e1,72727,чехол для гладильной доски dogrular 3201 130х46 см тефлоновый,1,217.0,217.0,Хозяйственные товары,0
4535,2019-09-23 01:03:00,43ff529f-8ff0-473d-8168-4b730137a2e1,72729,чабер bolero d-7 см,1,52.0,52.0,Другие товары,3
4536,2019-09-23 01:06:00,c7d174e7-749e-45bb-ae42-e6b6babb2fda,72732,"коврик для ванной прямоугольный, 4.5см. shaggy 70х100см голубой, 603001-003",1,2099.0,2099.0,Товары для ванной комнаты и туалета,4
4537,2019-09-23 02:02:00,ea0d1348-249e-4aff-9149-599eb6d98dec,72734,лаванда в горшке d-15 см,1,412.0,412.0,Товары для сада,1
4538,2019-09-24 00:08:00,06033df9-559a-42f8-ba07-5cb58fd882c6,14934,пеларгония розебудная prins nikolai укорененный черенок,1,135.0,135.0,Товары для сада,1
4539,2019-09-24 00:08:00,06033df9-559a-42f8-ba07-5cb58fd882c6,14934,пеларгония розебудная queen ingrid укорененный черенок,1,135.0,135.0,Товары для сада,1
4540,2019-09-24 00:08:00,06033df9-559a-42f8-ba07-5cb58fd882c6,14934,пеларгония розебудная red pandora укорененный черенок,1,135.0,135.0,Товары для сада,1
4541,2019-09-24 00:08:00,06033df9-559a-42f8-ba07-5cb58fd882c6,14934,пеларгония розебудная rosebud red d-7 см,1,135.0,135.0,Товары для сада,1
4542,2019-09-24 00:08:00,06033df9-559a-42f8-ba07-5cb58fd882c6,14934,пеларгония тюльпановидная emma,1,135.0,135.0,Товары для сада,1
4543,2019-09-24 00:08:00,eeba9850-8d4b-40a7-a110-6d11a9196ddc,72741,чехол для гладильной доски attribute metal 140х60 см abm106,1,787.0,787.0,Хозяйственные товары,0
4544,2019-09-24 00:08:00,14422eb2-0ba8-4b43-bd81-858dd889d70f,72742,бальзамин новогвинейский d-13 см розовый,1,134.0,134.0,Товары для сада,1
4545,2019-09-24 01:00:00,dd6fc708-8260-4f72-b480-3201c3a6e9f5,72746,чехол для одежды объемный hausmann с овальным окном пвх и ручками 60х140х10 см черный hm-701403ag,10,329.0,3290.0,Хозяйственные товары,0
4546,2019-09-24 01:00:00,4449910f-c189-41ee-96b3-f7fc9edf25f6,72744,тележка багажная delta dt-22 синий грузоподъемность 20 кг сумка и 50 кг каркас россия,1,674.0,674.0,Хозяйственные товары,0
4547,2019-09-24 01:00:00,73beb3d4-ed29-4c81-90fe-cc99dd4fdaf9,72745,коврик sochi 36х57 см черный 5795,1,134.0,134.0,Товары для ванной комнаты и туалета,4
4548,2019-09-24 01:02:00,35a7a773-eff8-4a37-85ce-1147b0f11ce1,72747,"коврик придверный хлопковый 60х140 см мультиколор, helex, с04",2,277.0,554.0,Товары для ванной комнаты и туалета,4
4549,2019-09-24 01:03:00,434e594a-91b7-4c0a-b7b8-c23e968030a9,72748,эхеверия лила чина d-10 см,1,307.0,307.0,Товары для сада,1
4550,2019-09-25 01:00:00,30c7d384-dd5b-4477-83b9-2e67c0a70e37,72753,"комнатное растение в горшке плющ, хедера салатовая листва подвесной горшок, d16, h30",1,299.0,299.0,Товары для сада,1
4551,2019-09-25 01:01:00,57c8999f-ebad-485c-985e-9dc99837775d,72759,пеларгония зональная ринго вайт d-7 см h-10 см укорененный черенок,1,74.0,74.0,Товары для сада,1
4552,2019-09-25 02:00:00,92b18c53-a3d3-44cf-9492-a3566017d611,72764,пеларгония розебудная red pandora укорененный черенок,1,134.0,134.0,Товары для сада,1
4553,2019-09-25 02:01:00,5d9d565c-674d-43bc-a01e-d333fdb74124,14935,пеларгония зональная диам. 12 см коралловая полумахровая,1,150.0,150.0,Товары для сада,1
4554,2019-09-25 02:01:00,5d9d565c-674d-43bc-a01e-d333fdb74124,14935,пеларгония зональная диам. 12 см лососевая полумахровая,1,150.0,150.0,Товары для сада,1
4555,2019-09-25 02:01:00,5d9d565c-674d-43bc-a01e-d333fdb74124,14935,пеларгония зональная диам. 12 см малиновая с красным полумахровая,1,150.0,150.0,Товары для сада,1
4556,2019-09-25 02:01:00,5d9d565c-674d-43bc-a01e-d333fdb74124,14935,пеларгония зональная диам. 12 см розово-красная полумахровая,1,150.0,150.0,Товары для сада,1
4557,2019-09-26 00:00:00,9639a30e-a8f3-4256-90e9-070c662665fc,72765,мята перечная шоколадная chocolate d-7 см h-10 см укорененный черенок,1,74.0,74.0,Другие товары,3
4558,2019-09-26 00:00:00,9639a30e-a8f3-4256-90e9-070c662665fc,72766,эвкалипт сильвердроп d-7 см,3,52.0,156.0,Товары для сада,3
4559,2019-09-26 00:09:00,04d4b824-7b31-4262-8aa0-e43772602521,72767,"сушилка для белья потолочная лиана 2,4 м 1703011",1,734.0,734.0,Товары для сада,1
4560,2019-09-26 01:00:00,7714a872-b521-4cbe-8115-c643e6ddf2ab,72769,искусственный цветок роза закрытая малая пластиковая белая,15,20.0,300.0,Товары для сада,1
4561,2019-09-26 01:00:00,75c1d45a-be89-4f94-8c38-0d386f718943,72770,"сушилка для белья потолочная лиана 2,4 м 1703011",1,734.0,734.0,Товары для сада,1
4562,2019-09-26 01:00:00,d69b0341-edf5-4071-95ac-9e3598aa28b4,72771,тарелка десертная attribute rosette 19 см adr131,20,179.0,3580.0,Хозяйственные товары,0
4563,2019-09-26 01:01:00,1b341ece-ff57-47e6-be00-a6518f8096f7,72772,пеларгония розебудная mary укорененный черенок,3,134.0,402.0,Товары для сада,1
4564,2019-09-26 01:02:00,709dabff-4d9a-4ab0-9e1c-39c253bf90ad,72773,"сушилка для белья потолочная лиана 2,0 м 1703009",1,599.0,599.0,Товары для сада,1
4565,2019-09-26 02:02:00,c420236c-ebad-4027-a27d-a3e92fbfe11d,72776,"набор эмалированных салатников metalloni рязанские цветы em-00003a/32 12,14,16 см",1,472.0,472.0,Товары для сада,1
4566,2019-09-27 00:07:00,331e6879-1974-48fb-b8c4-65f03edbb64d,72779,сумка-тележка хозяйственная gimi easy go синяя,1,1649.0,1649.0,Хозяйственные товары,0
4567,2019-09-27 00:08:00,28437f82-c2a8-41ea-a7c1-bcedece59d8b,72780,"сушилка для белья потолочная лиана 2,4 м 1703011",1,734.0,734.0,Товары для сада,1
4568,2019-09-27 00:08:00,fd4bc7b8-6ad6-4077-8e63-3593ab5e1cfd,72781,сумка-тележка 2-х колесная gimi argo синяя,1,1087.0,1087.0,Хозяйственные товары,0
4569,2019-09-27 02:01:00,5b3d4d1d-98a8-4e19-9010-0b3d26578782,72787,сушилка для белья leifheit siena 18 м 81151,1,3599.0,3599.0,Товары для сада,1
4570,2019-09-28 00:03:00,0b2157e5-101e-4e0e-bfaf-7340ed23e574,72788,скатерть towa co ажурная presea прямоуголная 120х150 см сепия 5514,1,637.0,637.0,Хозяйственные товары,0
4571,2019-09-28 01:01:00,034ed71f-ad8c-4891-848b-297a64c9ec22,72791,корзина city new york 35х30х33 см curver 00274-t37,2,329.0,658.0,Хозяйственные товары,0
4572,2019-09-28 01:04:00,f55afa87-4427-498e-9015-a6c5a76e4976,14937,пеларгония зональная диам. 12 см коралловая полумахровая,1,188.0,188.0,Товары для сада,1
4573,2019-09-28 01:04:00,f55afa87-4427-498e-9015-a6c5a76e4976,14937,пеларгония зональная диам. 12 см сиреневый полумахровый,1,150.0,150.0,Товары для сада,1
4574,2019-09-28 01:04:00,f55afa87-4427-498e-9015-a6c5a76e4976,14937,пеларгония зональная диам. 12 см ярко розовая полумахровая,1,150.0,150.0,Товары для сада,1
4575,2019-09-28 01:04:00,f55afa87-4427-498e-9015-a6c5a76e4976,14937,пеларгония розебудная mary укорененный черенок,1,135.0,135.0,Товары для сада,1
4576,2019-09-28 01:04:00,f55afa87-4427-498e-9015-a6c5a76e4976,14937,пеларгония розебудная prins nikolai укорененный черенок,1,135.0,135.0,Товары для сада,1
4577,2019-09-28 01:04:00,f55afa87-4427-498e-9015-a6c5a76e4976,14937,пеларгония розебудная red pandora укорененный черенок,1,135.0,135.0,Товары для сада,1
4578,2019-09-28 01:04:00,f55afa87-4427-498e-9015-a6c5a76e4976,14937,пеларгония розебудная rosebud red d-7 см,1,135.0,135.0,Товары для сада,1
4579,2019-09-28 01:04:00,f55afa87-4427-498e-9015-a6c5a76e4976,14937,пеларгония тюльпановидная emma,1,135.0,135.0,Товары для сада,1
4580,2019-09-28 01:04:00,f55afa87-4427-498e-9015-a6c5a76e4976,14937,пеларгония toscana angeleyes amarillo rosato укорененный черенок,1,112.0,112.0,Товары для сада,1
4581,2019-09-28 01:06:00,518c441d-9295-4ca0-b652-4662fa383bb2,72792,сушилка для белья потолочно-настенная gimi lift 180,1,1574.0,1574.0,Товары для сада,0
4582,2019-09-28 01:06:00,518c441d-9295-4ca0-b652-4662fa383bb2,72793,"штанга для ванной г-образная, угловая 80х170 см, белая",1,974.0,974.0,Хозяйственные товары,0
4583,2019-09-28 01:09:00,ab292e24-9fdf-469a-8ea7-aad0112e4593,14938,пеларгония зональная диам. 12 см сиреневый полумахровый,1,150.0,150.0,Товары для сада,1
4584,2019-09-28 01:09:00,ab292e24-9fdf-469a-8ea7-aad0112e4593,14938,пеларгония розебудная red pandora укорененный черенок,1,135.0,135.0,Товары для сада,1
4585,2019-09-28 01:09:00,ab292e24-9fdf-469a-8ea7-aad0112e4593,14938,пеларгония тюльпановидная emma,1,135.0,135.0,Товары для сада,1
4586,2019-10-11 01:09:00,ab292e24-9fdf-469a-8ea7-aad0112e4593,14942,пеларгония розебудная mary укорененный черенок,1,135.0,135.0,Товары для сада,1
4587,2019-10-11 01:09:00,ab292e24-9fdf-469a-8ea7-aad0112e4593,14942,пеларгония тюльпановидная emma,1,135.0,135.0,Товары для сада,1
4588,2019-09-29 01:02:00,904015ba-31f2-4ce4-b68e-02362280a43d,72794,корзина для белья knit curver 57 л фиолетовая 03676-x66-00,1,1649.0,1649.0,Товары для сада,1
4589,2019-09-29 01:03:00,40749996-4f35-47e4-8314-54b3b84aca88,72795,"тряпка для кафеля и паркета микрофибра макси 40х50 см витнетт, rozenbal, r212766",5,149.0,745.0,Товары для сада,1
4590,2019-09-29 01:07:00,003bbd39-0000-41ff-b7f9-2ddaec152037,72796,стеллаж для обуви telio-370 венге opt-370v,2,1162.0,2324.0,Хозяйственные товары,0
4591,2019-09-29 01:08:00,8ce992f2-d3f8-4368-bbac-31479cd7c25d,72799,тележка багажная delta тбр-15 цвет в ассортименте грузоподъемность 30 кг россия,1,862.0,862.0,Хозяйственные товары,0
4592,2019-09-29 01:08:00,1f2aff94-ac51-478d-bb4e-f678d08eb182,72800,хлорофитум d-13 см,1,112.0,112.0,Товары для сада,1
4593,2019-09-29 01:08:00,4228e34b-dcba-4df8-ae70-b282e84a1edb,72797,пеларгония зональная ринго вайт d-7 см h-10 см укорененный черенок,1,74.0,74.0,Товары для сада,1
4594,2019-09-29 01:09:00,370ed405-57f6-4eff-ab2e-a0bacab6e982,72801,карниз для ванной комнаты виолет раздвижной 210 см с кольцами белый 2110/6,1,157.0,157.0,Хозяйственные товары,0
4595,2019-09-29 01:09:00,63208953-a8e4-4f77-9b47-3a46e7b72eee,72802,"совок металический серый, burstenmann, 1428/0000",1,599.0,599.0,Хозяйственные товары,0
4596,2019-09-29 01:09:00,05f74c6f-2395-45ac-a826-9e070652de3e,72786,коврик придверный apache 45х76 см flagstone 5415,1,1199.0,1199.0,Товары для ванной комнаты и туалета,4
4597,2019-09-29 02:00:00,412563c4-ef06-4617-8e87-588a75b169dc,72803,ведро для мусора meliconi любимцы 14 л 5667,1,1424.0,1424.0,Хозяйственные товары,0
4598,2019-09-30 00:09:00,07b63f16-aa4a-4acc-a7a5-af941fd4b0a9,72790,сушилка для белья потолочно-настенная gimi lift 160,1,1424.0,1424.0,Товары для сада,1
4599,2019-09-30 00:09:00,d99d25f1-4017-4fcd-8d29-c580cc695a1a,72805,тележка багажная delta dt-23 грузоподъемность 50 кг россия,1,1124.0,1124.0,Хозяйственные товары,0
4600,2019-09-30 01:00:00,205cb9e0-5c2a-4539-a084-d40e7e4d1d6e,72806,совок для золы металлический с длинной металлической ручкой черный 1805003,1,74.0,74.0,Хозяйственные товары,0
4601,2019-09-30 01:05:00,4e109394-1eac-41d1-8a00-c600916b7bb8,72810,"герань домашняя (пеларгония зональная) цветущая d12, h25-30, сиреневый, простая",1,157.0,157.0,Товары для сада,1
4602,2019-09-30 01:06:00,0af078d6-facf-4ece-ad7b-3b4446ec19a2,72811,кружка с трубочкой attribute мяч 500 мл jar501,60,76.0,4560.0,Хозяйственные товары,0
4603,2019-09-30 01:09:00,2c9bd08d-8c55-4e7a-9bfb-8c56ba42c6d6,72814,"сушилка для белья потолочная лиана 2,0 м 1703009",1,599.0,599.0,Товары для сада,1
4604,2019-10-01 00:07:00,ca804d27-78d5-4b06-be6c-01afb74104cd,72817,сумка-тележка 2-х колесная gimi argo фиолетовая,1,1087.0,1087.0,Хозяйственные товары,0
4605,2019-10-01 00:08:00,cdd17932-623e-415f-a577-3b31312fd0e2,72820,сушилка для белья eurogold trio 3 м настенная 0706,1,599.0,599.0,Товары для сада,1
4606,2019-10-01 00:08:00,5d62ddee-e63b-4819-8a5d-3ed4962d6aa2,72819,гладильная доска gimi junior 110х33 см,1,1574.0,1574.0,Хозяйственные товары,0
4607,2019-10-01 00:08:00,1a2d97e0-a310-4f91-95fc-afce276a2ee6,72818,муляж ананас 21 см,1,374.0,374.0,Товары для сада,1
4608,2019-10-01 01:01:00,64635c76-3bb8-4594-b85f-0a14cb075b36,72821,карниз для ванной комнаты виолет раздвижной 280 см с кольцами белый 2810/6,24,214.0,5136.0,Хозяйственные товары,0
4609,2019-10-01 01:08:00,0a4012b7-9b6b-4a28-b564-09d14ffbe826,72826,половник attribute blossom пластик agb305,20,83.0,1660.0,Хозяйственные товары,0
4610,2019-10-01 01:08:00,3e5908af-3bba-4fb0-90cf-31a03ddc13f2,72828,муляж зеленое яблоко полиуретан d-5 см,3,22.0,66.0,Хозяйственные товары,0
4611,2019-10-02 00:09:00,2e460a26-35af-453d-a369-a036e95a40e0,72831,тимьян d-9 см,1,119.0,119.0,Товары для сада,1
4612,2019-10-02 00:09:00,4cb7ce10-c5e3-4e13-a17c-ca1df74e7191,72827,цикламен d-15 см h-20 см цвет фуксии,2,202.0,404.0,Товары для сада,1
4613,2019-10-02 01:01:00,7d544a6e-f61a-4527-9720-8ceee1e24361,72833,искусственный цветок крокус пластиковый розовый,6,29.0,174.0,Товары для сада,1
4614,2019-10-02 01:02:00,12c80fdf-2fa0-4085-903a-4eea559d426e,72834,коробка для хранения бамбук 30х40х25 см attribute asb425,2,584.0,1168.0,Хозяйственные товары,0
4615,2019-10-02 01:04:00,d4cbd76c-65d6-4ce8-8342-55600abbf59b,14939,роза садовая парковая в горшке августа луиза,1,188.0,188.0,Товары для сада,1
4616,2019-10-02 01:04:00,d4cbd76c-65d6-4ce8-8342-55600abbf59b,14939,роза садовая чайногибридная в горшке лампион,1,188.0,188.0,Товары для сада,1
4617,2019-10-02 01:04:00,d4cbd76c-65d6-4ce8-8342-55600abbf59b,14939,"флокс метельчатый сорт вальс, диаметр горшка 10см.",1,135.0,135.0,Товары для сада,1
4618,2019-10-02 01:04:00,d4cbd76c-65d6-4ce8-8342-55600abbf59b,14939,"флокс метельчатый сорт татьяна, диаметр горшка 10см.",1,135.0,135.0,Товары для сада,1
4619,2019-10-02 01:05:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72836,чайник электрический василиса т31-2000 нержавеющая сталь черный 2000 вт 2 л,1,704.0,704.0,Товары для кухни,2
4620,2019-10-07 00:09:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72881,хризантема сиреневая d-18 см,1,187.0,187.0,Товары для сада,2
4621,2019-10-07 01:00:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72883,"кипятильник электрический 2.5 квт, 1601143",1,224.0,224.0,Другие товары,2
4622,2019-10-07 01:06:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72889,"чайник электрический василиса т28-1800 нержавеющая сталь 1800 вт 1,8 л",1,749.0,749.0,Товары для кухни,2
4623,2019-10-10 01:00:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72913,стремянка colombo factotum 4 ступени стальная g110l04w,1,2849.0,2849.0,Хозяйственные товары,2
4624,2019-10-15 00:09:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72967,тележка багажная delta dt-22 синий грузоподъемность 20 кг сумка и 50 кг каркас россия,1,674.0,674.0,Хозяйственные товары,2
4625,2019-10-16 01:01:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72983,сумка-тележка хозяйственная gimi ideal синяя,1,1649.0,1649.0,Хозяйственные товары,2
4626,2019-10-16 01:01:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72986,сумка-тележка хозяйственная rolser mnb012 azul logic rg,1,6600.0,6600.0,Хозяйственные товары,2
4627,2019-10-16 01:06:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72993,"таз пластмассовый 30,0 л овальный пц2913, 1404051",1,404.0,404.0,Хозяйственные товары,2
4628,2019-10-16 01:07:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,72996,контейнер для мусора flip bin curver 25 л графитовый 02171-686-00,1,824.0,824.0,Хозяйственные товары,2
4629,2019-10-17 01:03:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,73008,сушилка для белья gimi dinamik 20,1,2474.0,2474.0,Товары для сада,2
4630,2019-10-21 01:01:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,73046,чехол для гладильной доски prisma textil термостатический 125х43 см в ассортименте 44,1,352.0,352.0,Хозяйственные товары,2
4631,2019-10-22 00:09:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,73055,"сушилка для белья потолочная лиана 1,5 м 1703004",1,524.0,524.0,Товары для сада,2
4632,2019-10-23 01:00:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,73071,"сушилка для белья потолочная лиана 2,2 м 1703010",1,697.0,697.0,Товары для сада,2
4633,2019-10-25 01:00:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,73086,сумка-тележка 2-х колесная складная gimi flexi зеленая,1,1649.0,1649.0,Хозяйственные товары,2
4634,2019-10-31 01:01:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,73156,"таз пластмассовый 40,0 л пищевой овальный (иж), 1404094",1,404.0,404.0,Хозяйственные товары,2
4635,2019-10-31 01:04:00,73d1cd35-5e5f-4629-8cf2-3fda829d4e58,73164,"таз пластмассовый со стиральной доской (иж), 1404021",1,397.0,397.0,Хозяйственные товары,2
4636,2019-10-02 02:02:00,0adba506-249c-40b5-839d-a59d7a275cd7,72824,пеларгония зональная ринго вайт d-7 см h-10 см укорененный черенок,1,74.0,74.0,Товары для сада,1
4637,2019-10-05 01:09:00,0adba506-249c-40b5-839d-a59d7a275cd7,72863,зверобой продырявленный d-9 см,1,74.0,74.0,Товары для сада,1
4638,2019-10-14 00:02:00,0adba506-249c-40b5-839d-a59d7a275cd7,72954,зверобой продырявленный оптимист d- 9 см,1,74.0,74.0,Товары для сада,1
4639,2019-10-03 01:03:00,7abce1cc-bc8c-4362-b61a-0cbb4822ed29,72843,"сумка-тележка хозяйственная rolser jet joy синяя, jet027 azul joy",1,3975.0,3975.0,Хозяйственные товары,0
4640,2019-10-03 01:03:00,7abce1cc-bc8c-4362-b61a-0cbb4822ed29,72844,"сумка-тележка хозяйственная rolser jet joy синяя, jet027 azul joy",1,3975.0,3975.0,Хозяйственные товары,0
4641,2019-10-04 00:04:00,89466d39-06b3-4bee-a29f-e7c879e59d86,72847,термокружка alpenkok ak-04010a синий 400 мл,1,599.0,599.0,Товары для кухни,2
4642,2019-10-04 00:08:00,367892f2-c71f-4bc6-a5f9-58ecb369bb84,72848,муляж баклажан 18 см,1,59.0,59.0,Хозяйственные товары,0
4643,2019-10-04 00:08:00,41ef094d-cd72-42ca-86ed-88d50d6819d9,72849,"сахарница фарфоровая lavender blade 10 см, domenik, dm9247",1,172.0,172.0,Другие товары,3
4644,2019-10-04 01:00:00,9d1b15f7-2fce-4c5a-9913-b440cadf5d90,72852,"сиденье в ванну раздвижное, белый, св5, ника",2,202.0,404.0,Товары для ванной комнаты и туалета,4
4645,2019-10-04 01:01:00,d465ecdf-ffb3-4830-8f81-57cc6fe1cb77,72854,сумка-тележка 2-х колесная gimi family синяя,1,2024.0,2024.0,Хозяйственные товары,0
4646,2019-10-04 02:00:00,1e99c939-c908-4812-a5ce-6c8415cb700c,72858,сумка-тележка 2-х колесная gimi family синяя,1,2024.0,2024.0,Хозяйственные товары,0
4647,2019-10-05 01:01:00,4267e044-d4c1-40d8-a98f-66091d48dc4b,72859,швабра leifheit wet mop хозяйственная для пола. 56710,1,1649.0,1649.0,Хозяйственные товары,0
4648,2019-10-05 01:02:00,1a79d379-433e-494f-be70-590df12bcf10,72862,"таз пластмассовый 16,0 л пищевой круглый м2507, 1404037",1,224.0,224.0,Хозяйственные товары,0
4649,2019-10-05 02:02:00,9d2d8c81-ee5b-44b8-90a8-dd6798bd4350,72865,подставка для яйца wilmax wl-996004/a,2,164.0,328.0,Другие товары,3
4650,2019-10-06 01:01:00,7b0b570c-16c7-4aed-b302-13fe1830d1e9,72866,"штора для ванной комнаты cannetto 240х200 см коричневая, bacchetta, 4061",1,1199.0,1199.0,Товары для ванной комнаты и туалета,4
4651,2019-10-06 01:02:00,7b0b570c-16c7-4aed-b302-13fe1830d1e9,72867,"двуспальное постельное белье wellness w185-арктик, белый, 100% хлопок",1,2024.0,2024.0,Товары для сада,4
4652,2019-10-06 01:02:00,5d4f6a62-578e-4206-badd-e5accb9013e0,72868,мимоза стыдливая d-9 см,1,329.0,329.0,Товары для сада,1
4653,2019-10-06 01:03:00,6da625e0-d187-456a-bf0a-44bbc4f6d26b,72869,ящик для хранения фимако люкс плетеный с крышкой m бежевый,2,749.0,1498.0,Товары для сада,1
4654,2019-10-06 01:06:00,1b492659-d6e4-41af-996c-3e194ea2516f,72871,"подрукавник leifheit stabil для гладильной доски, 71816",1,1424.0,1424.0,Хозяйственные товары,0
4655,2019-10-06 01:08:00,2e1f5da1-212b-49d7-a62e-a407543905ca,72872,"корзина пластиковая для белья 40л. с крышкой белая 1840/06, виолет",1,487.0,487.0,Товары для сада,0
4656,2019-10-06 01:08:00,2e1f5da1-212b-49d7-a62e-a407543905ca,72873,сумка-тележка brava plus,1,1087.0,1087.0,Хозяйственные товары,0
4657,2019-10-06 01:09:00,fcfca777-706e-458b-853e-de0ae6a7adf2,72870,"муляж хлеб белый кусок 13х10,5 см",1,119.0,119.0,Хозяйственные товары,0
4658,2019-10-06 01:09:00,c7d84c40-bd65-480f-8cf1-bbc41fd2bbcc,72874,"сушилка для белья потолочная лиана 2,2 м 1703010",1,697.0,697.0,Товары для сада,1
4659,2019-10-06 02:03:00,51311d8a-67d3-494f-a60c-317b3783e8aa,72876,"тележка багажная ручная 25 кг (сумка), 50 кг (каркас) тбр-20 синяя с красной клеткой",1,734.0,734.0,Хозяйственные товары,0
4660,2019-10-07 01:01:00,d933280e-5372-448f-be44-b269c8bafc2a,72885,"крепеж для пружины дверной оцинкованный, 1107054",100,19.0,1900.0,Хозяйственные товары,0
4661,2019-10-07 01:01:00,0b09525a-e826-4d5f-9042-58999e1057ec,72884,стремянки colombo leonardo 2 ступени g300a02w белая 4096,1,3712.0,3712.0,Другие товары,3
4662,2019-10-07 02:00:00,2ac05362-3ca7-4d19-899c-7ba266902611,72845,муляж яблоко зеленый 9 см полиуретан,40,59.0,2360.0,Хозяйственные товары,0
